,user_name,user_location,user_description,user_verified,date,text,hashtags,source
20,NYCPBASOS,"New York, NY",NYPD Tier 3 is still not fixed. Pat Lynch needs to go. It is what it is,False,2022-04-26 23:59:59,@MylesMill Lol totally able to glean length of time from a photo.,,Twitter for iPhone
21,Rebekah,,Passionate about creating a world without eating disorders and making the world a safe place for all bodies 🌱 She/her,False,2022-04-26 23:59:59,@samdylanfinch Crochet- probably because there’s so many new projects I can start and it’s pretty calming,,Twitter for iPhone
22,Oleyada,"Toronto, Ontario",pre-save Dig Yourself 🌸https://t.co/PlZ5VDMeH2,False,2022-04-26 23:59:59,🎸 NEW GUITAR BABYYYY 🎸🌜 ☕️ chill covers &amp; originals ☕️ 🌛 https://t.co/dHKMp65Y5I,,Streamlabs Twitter
23,Connie Willard,,Easy going no drama,False,2022-04-26 23:59:59,@ReaIDonaIdJT457 Most definitely!! 🇺🇸,,Twitter for Android
24,Wabbit ||,she/her 20+,"engr sa umaga, asawa ni irene sa gabi || arcane || 💝💛💙💚💜",False,2022-04-26 23:59:59,From civil engr to hr and accounting officer 😂😂,,Twitter for iPhone
25,Sebastian Bacon,,Sports Enthusiast I Sports Bettor I Gamer I #Gobucs #GoBolts #Goirish #GoRays,False,2022-04-26 23:59:59,"@MFLO17_ @CarsonCarruthe2 @RobertRayWisdom @casualtakeking Let’s say they don’t get a break, let’s say they’re still beat up and injured like AD and bron were, they would break down in the playoffs. Even analyst that are paid to know more then you and I said that lmao. There’s a reason the next year they were bounced round 1",,Twitter for iPhone
26,Gabe,,I’m here to learn and grow and help others do likewise!!!,False,2022-04-26 23:59:59,"Crypto market is terrible right now. #boredapes got hacked that random owl project everyone is talking about pretty much rugged. I just don’t see anything bullish rn in #crypto except #catgirlcoin!!!
With their new release TODAY!!!
To be honest plz don’t buy today! More for me!!",['boredapes'],Twitter for iPhone
27,S◎L B◎T,,"#SOLANA blockchain deep dive bot. Reporting transactions over 10 $SOL. Created with love by @ItsMikeySC

Buy me a doobie? // loadie.sol",False,2022-04-26 23:59:59,"SOLGods 2438 has been purchased on MagicEden (v2)! 🚀 

this fine piece sold for 59.0 SOL (that's $5646.3 USD!!) 

#wagmi https://t.co/OzwcInGwU6",,NFTSaleBot
28,Yoonginho⁷🌒 with you,,"sempre 7
           se o bts manda eu obedeço
                   eu e o Taehyung pintando telinhas

🎨☕🌌📷

     ela/dela",False,2022-04-26 23:59:59,"@7filterpjm BRAZILIANS AT D&amp;W WEEK
#WithYou #JIMIN
#BTS (@BTS_twt)","['WithYou', 'JIMIN', 'BTS']",Twitter for Android
29,Fooly Magooly,"West Palm Beach, FL",sinner. winner. #HeatTape @RSPNonRNC,False,2022-04-26 23:59:59,"Good follow, Strus",,Twitter for iPhone
30,Khan,Anaheim California,"Here to laugh at other’s expense. Good jokes are mine, bad jokes are plagiarised!!   Support equality for all and to keep religion out of politics!!!",False,2022-04-26 23:59:59,Curse on humanity?? https://t.co/HOl5SUyeiD,,Twitter for iPhone
31,𝕁𝕖𝕤𝕤𝔻𝔾𝔸𝔽 𝕓𝕠𝕦𝕥 𝕨𝕙𝕒𝕥 𝕌 𝕥𝕙𝕚𝕟𝕜,"Brockton, MA",Struggle is the enemy but weed is the remedy 💨🍃🌿⛽️🔥 35/F ♒️☀️♐️🌙♏️⬆️ I AM THE VIBE 🧘🏻‍♀️✨💫 👸🏻🇭🇳🏳️‍🌈 👻:JessDGAF420 📸: JessDGAF420 & JessDGAF_420,False,2022-04-26 23:59:59,@ImYaFavoriteToy Thank you love ❤️,,Twitter for iPhone
32,Ham Radio Club House,,Like/Subscribe to our You Tube Channel and Podcast. We discuss all topics relating to Ham Radio. https://t.co/H9zXzhVxeO,False,2022-04-26 23:59:59,"Ham Radio Clubhouse: April Giveaway! Ep 58 April , 26 2022 https://t.co/x0ACP4v3le",,Periscope
33,NotKennyRogers,"Los Angeles, CA",Christian fella. Once saw Larry Bird at a Pizza Hut.,False,2022-04-26 23:59:59,"Now that free speech has finally been restored to Twitter thanks to Elon Musk, I hope we can finally get an honest update on the current state of Nicki Minaj's cousin's friend's testicles.",,Twitter for Android
34,bunny 🐰,,"they / them || ignore what spence says, its my cult || pfp by @yallstari",False,2022-04-26 23:59:59,@kam_twt its partner intuition,,Twitter for iPhone
35,SpigotDrama,,"New SpigotDrama every hour. ""It's almost real"" - a spigot mod. Not based on real events (hopefully), for fun only! Not affiliated with any platform or person.",False,2022-04-26 23:59:59,Tux rants Privacy causes SPOJMAP when used with Paper,,Spigot Drama Generator
36,🪩.,,i was high in the sky with Pennsylvania under me,False,2022-04-26 23:59:59,Greta gerwig about to be known known,,Twitter for iPhone
37,℮ ν ℮ 🦋,jιaanncc❍κ,all about 💙 • ③⑦①⓪ • νર,False,2022-04-26 23:59:59,@bravepromote Morning 🌞,,Twitter for Android
38,Park Hoonie,,big wins ^^,False,2022-04-26 23:59:59,"@WydSwift_ @badgerbuddiez this is nice, good luck to all ♥️",,Twitter for Android
39,Ivan A. Martin,,,False,2022-04-26 23:59:59,"Got a little jealous seeing the great con sketches @philhester did at Planet Comicon last weekend, but then this beauty from my collection (drawn in 2010) showed up in my FB memories today &amp; I feel better. https://t.co/YN3T7QHMcl",,Twitter for Android
40,Faria Sheikh,,,False,2022-04-26 23:59:59,@LalaMuradKhan @BBhuttoZardari @AseefaBZ @BakhtawarBZ The most corrupt politicians of Pakistan. 🖐🖐,,Twitter for iPad
41,molls | 23 till phoebe! | 115 | 116 | 157,she/her 19,#ANDREW: harry styles makes me smiles (i claim track 5),False,2022-04-26 23:59:59,@emsrepera oh my god you're perfect,,Twitter Web App
42,Ty Pie,"Toledo, OH","Combat Engineer- US Army Podcast Producer-Cerebal Overload. Avid gamer, lover of tech, enjoy beach walks and fine wine.",False,2022-04-26 23:59:59,3 Tips To Get the Best Offer for Your Trade In https://t.co/oTpxrXXZOC,,WordPress.com
43,thetainvestor,edge Node,"🐝 Hold the Candle

Not Financial Advice",False,2022-04-26 23:59:59,"@tutial #Thetadrop #SPS #SecretPineappleSociety
Sweeping Juicy Pines","['Thetadrop', 'SPS', 'SecretPineappleSociety']",Twitter Web App
44,phunnybunny,,"gamer girl meets drum girl.
she/they -_-",False,2022-04-26 23:59:59,"hold on has anyone seen David? nevermind, i found him, he's in the sink again the silly, goofy bitch &lt;3",,Twitter Web App
45,bonnie¹¹,,18 they/he,False,2022-04-26 23:59:59,her glow up https://t.co/5MrOXaFklv https://t.co/ZwNNaKAjIA,,Twitter for iPhone
46,Ozrider,Rural QLD,Joined Twitter to have a look. Now I'm in a love/hate relationship with it.,False,2022-04-26 23:59:59,"@kailaswild I don't know, but if you find out, please share. My strategy so far will be to leave social media, sell my tv and live a hermit-like existence.",,Twitter Web App
47,Earla Clark,NC Piedmont Triad Area,"Real Estate Business Owner in the Piedmont Triad area of North Carolina servicing Forsyth, Guilford, Davidson, Randolph, Stokes, Surry counties.",False,2022-04-26 23:59:59,"Welcome Home 
Sagemount Townhomes 
New Homes under construction 
Don't miss your opportunity 
Call our Team today! 
#triadconnectionsteam 
https://t.co/3ERMqnvNsL",,Lead Accel
48,Cliff O’Malley,"Somers, WI",I got some beers!  let’s drink em!,False,2022-04-26 23:59:59,@1250AMTheFan @WinksThinks @KnightsPopcorn @RamieIsTweeting @Sam__Schmitz #highmotor has to be the most overused cliche in sports.,['highmotor'],Twitter for iPhone
49,Louisiana Golf Assn.,Louisiana,Serving Amateur Golf in Louisiana Since 1920 | 337.265.3938 | IG: @LGA1920,False,2022-04-26 23:59:59,@PlayMassGolf Have you seen our one handed putts?! https://t.co/IGjXMUu3aN,,Twitter for iPhone
50,Sky-Fighter,,"Space Fly PvP - MMORPG, PvP-PvE Hybrid Server, Events, Team Speak: http://t.co/I9VBHfaYez and many more! Join Now!",False,2022-04-26 23:59:59,"Bygeniou Strategic Point [1] at Orina Peninsula has expired.
31C14B",,Sky-Fighter
51,Suey800 🌊💙 🇺🇦🌻Fight on and You will Prevail,Arizona,SLAVA UKRAINI! ✊🏻,False,2022-04-26 23:59:59,@WalshFreedom There’s fee speech and then there’s lies. Lies are NOT free speech. That’s the difference.,,Twitter for iPhone
52,Barry Smith,"Ohio, USA","Angry but positive white man, and there is nothing wrong with that. Living free in fly-over country. CPP and CCP.",False,2022-04-26 23:59:59,@angel28kc Because we are terrified we would forget to put the seat down.,,Twitter Web App
53,rawr,wonderland,ga joining account by a random kpop stan | college,False,2022-04-26 23:59:59,@liza_promotes @ROW_nft done,,Twitter Web App
54,Elisha #NoVaccineMandates #NoVaccinePassports💉,"Carlsbad, CA","Politically Homeless. Anti-war, anti-capitalist, anti-racist and anti-fascist. Pro-Vax Choice. I am anti-mandates. Tweets don’t necessarily = endorsement.",False,2022-04-26 23:59:59,@sarahbeth345 I binged 5 episodes on Sunday lol #ThisIsUs,['ThisIsUs'],Twitter for iPhone
55,Mrs. Can Pirate,North Carolina and Ohio,Fall Guys US East 💜🐙💜 Still a squishy octopus. Formerly Bright Good Princess.,False,2022-04-26 23:59:59,"@Cubeydoom He did such a good job adapting everything to the screen, I loved it. I loved the epic immense sets, his take on the characters and planets. Are you a fan of the books?",,Twitter for Android
56,Dalitssa,Work,🇩🇴23|snap: x_Dalitssa| Jujumeel👼💔,False,2022-04-26 23:59:59,My love for salad is unreal,,Twitter for iPhone
57,CRS,Washington,"Retired/Disabled love FISHING for Salmon, 3 grand kidss,garden, grow Fruit Trees, can our own food. I'm a TRUE blue Democrat !!!!!!! no DM please",False,2022-04-26 23:59:59,@mcardullo77 This is a good start!!,,Twitter for Android
58,Anthony Ryan Watkins,"Cincinnati, OH","He/Him.  Comic book, horror, video games, and Star Wars fan.  Mutant, Drive In and otherwise.",False,2022-04-26 23:59:59,"@RealElMaximo Just watched this weekend, not bad.",,Twitter for iPad
59,lucy adelaide⁷ WHEEIN DAY,she/her ,ONEW DICE OUT NOW!,False,2022-04-26 23:59:59,i want wheein september comeback 🙏🙏🙏🙏🙏🙏🙏 no time before bc im busy haah,,Twitter for iPhone
60,Tracy Smith,,,False,2022-04-26 23:59:59,@f_fatto this airdrop so big @ceecfbaby @raunakdembla @whosyourburgy @ixjMPa7e1jrcOAk @ANTONIO91241338 @Tomaz_sl @Zeyykah @danilos163 @PFejzullaev @onlynicoleross @OutOfRule308 @Luke_Wilkins2 @Poottato @GingerElfNFT,,Twitter Web App
61,Dr. L. Edwards,Washington DC.,"Former College RunningBack, (ΚΑΨ) AAMU, Harvard, M.I.T., Ret.- Army COL. (Four Continents including Africa/Ten Countries) (McNamara HS, MD), from Huntsville, AL",False,2022-04-26 23:59:59,Celebrities representing HBCUs. Alicia Keys &amp; Lil Jon. https://t.co/0lL1USLotU,,Twitter Web App
62,Tubsi 🇦🇷,"Buenos Aires, Argentina",Estudiante de Relaciones Internacionales y Ciencia Política🤓. RYE17/18🇭🇺. #SpacesHost Ig: tabi_7481. Cuenta secundaria @bullrichenojada.,False,2022-04-26 23:59:59,@VladimirPeron NEFASTO,,Twitter for iPhone
63,Y-URIE|🥦,,16 | mha spoilers| izuocha| 🇨🇮 blk 🧍🏾‍♀️,False,2022-04-26 23:59:59,Low quality ochako is superior ❤️ https://t.co/xnutpnTEkb,,Twitter for iPhone
64,Juan Martinez,"Houston, TX",I am Who I am,False,2022-04-26 23:59:59,"@GovAbbott let’s bring Twitter to Texas possible locations Houston, Dallas, Kingsville, Corpus Christi… endless of options. @elonmusk",,Twitter for iPhone
65,Bamford,,LFB Crew Manager @AxielPD                17 Years Old From Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿,False,2022-04-26 23:59:59,@Krb898 We need to see more us poor people lmao might buy it,,Twitter for iPhone
66,Jennifer,,"Mom, Wife, dog & cat Grandma - Adopt Don't Shop",False,2022-04-26 23:59:59,"@liberaltakes12 I am going to give you the advice the doctor gave my family ""You will want to be on your computer. Don't. You need to be in a quiet room &amp; rest. If you can do it with the lights off - even better."" Treat it like a concussion/or an injury &amp; REST",,Twitter Web App
67,ioN Links UC,alt xo star nexus ice bloom,lead @ioNOddities @Archaaic in @TheUrbanCrew #LINKSTO1K,False,2022-04-26 23:59:59,GHOSTS UNSETUP SNR TRICKSHOTTING #SYNRC // !bronx !youtube !twitter !songrequest https://t.co/X6PgoAyF0D,['SYNRC'],Streamlabs Twitter
68,tucker | poe dameron enthusiast,he/him + neos | 16 | trans mlm,#POE: so who talks first. you talk first? i talk first?,False,2022-04-26 23:59:59,@spectorsverse HE WAS WHAT,,Twitter for iPhone
69,mark caddaye,,,False,2022-04-26 23:59:59,@DrKatEpi @elonmusk Can you provide the evidence of your claim. This comment right here is misinformation and is causing harm to people 🤦‍♂️,,Twitter for Android
70,J 🦅,,Hopeful for Hurts | @JalenHurts | @DeVontaSmith_6 | #Eagles | #FlyEaglesFly | @memgrizz | @DBane0625 | @JaMorant |,False,2022-04-26 23:59:59,Bane is different,,Twitter for iPhone
71,cam,,i like room temp water,False,2022-04-26 23:59:59,"This Saturday is for baseball, boys and @brookayyyyy 🥰",,Twitter for iPhone
72,Ross Hagan,,COMO,False,2022-04-26 23:59:59,"@DallasStars i’m ross hagan, i’m a st. louis blues fan, but tonight i cant believe i’m saying this, but i’m a stars fan too. cus fuck vegas. 

fuck dallas too",,Twitter for iPhone
73,𝗚𝗶𝗳𝘁_𝗖𝗿𝟳,Chitungwiza ,"The Less People You Chill With The Less Problems You Deal With. 🤔
  Bibulous Person  #RedPill #ToxicHusband..",False,2022-04-26 23:59:59,Whoever sitting behind this account Mwari dai vamutora https://t.co/oAjmyUe57T,,Twitter for Android
74,Ursa siap bigwin 🍁 freetag,,"my acc @winawin62 & @ursaucha2 was suspended please dont reroll me...
#moonshotmissy",False,2022-04-26 23:59:59,@jscmine Wish me luck https://t.co/w6vSU71Rpo,,Twitter for Android
75,Lisa Frame (she/her/y’all),Occupied Sugaree/Catawba Land ,Doesn’t Suffer Fools.Appalachian Born/Bred.Oxford Comma Devotee.Highly Caffeinated. #BlackLivesMatter #StopAAPIHate #GenX #Binders,False,2022-04-26 23:59:59,@japhychron Do you deliver?,,Twitter for iPhone
76,Wes Allred,"Richmond, VA","Smile, laugh, travel, & on top of it all be a little bit responsible. Follow me on Instagram @Wallred1976",False,2022-04-26 23:59:59,@MedfordNiner I was pleasantly surprised so I 💯agree w/ you,,Twitter for iPhone
77,The JC Files,,"👤 One Man & His Suitcase
💻 Full-time E-comm
🖼 NFT Collector/Hoarder/Degen
📚 Always Learning
🤣 Life is better when you're laughing",False,2022-04-26 23:59:59,"@piovincenzo_ Actually nevermind. I just checked the discord and you did reply 🤦🏾‍♂️🤦🏾‍♂️
My bad 🤦🏾‍♂️🤦🏾‍♂️",,Twitter for Android
78,EMGG World of Mayja,She/Her,Member @EasternMediaGG || @PulseBanner Partner: code MAYJA || @StreemTunes Partner || Twitch Affiliate || https://t.co/GdjQeHbfkl Email:worldofmayja@gmail.com,False,2022-04-26 23:59:59,"@xanderinvictus and I are doing it again this Thursday 4/28 at 6:30pm! 

The game is free - download it and join us! Battlegrounds is cool because you build a deck as you play. https://t.co/136DYLZkc2",,Twitter for iPhone
79,Spinachbrah 🥗,Eating Spinach RN,I like my spinach BRAHed 🥗 I like my weights LIFTED 🥂 & I like my gorillas DRAWN 🦍,False,2022-04-26 23:59:59,@gracieawaits Oh no,,Twitter for iPhone
80,Roscoe Mejia,United States,Today is the first day of the rest of your life so make it count!!,False,2022-04-26 23:59:59,@NoLieWithBTC @CBSNews That would be wonderful @POTUS!,,Twitter for Android
81,c. | RAT SCRATCH FEVER,🇨🇦,"hi Ξ 21 Ξ ⚢ | repeatedly baffled christendom by continuing to live | cricket, roach, beetle = ᘛ⁐̤ᕐᐷᘛ⁐̤ᕐᐷᘛ⁐̤ᕐᐷ",False,2022-04-26 23:59:59,"Got all the kids saying ""stinky"" now bc that's what I call them when I'm trying to not say shithead",,Twitter for Android
82,Ty 's Take,,"Created for true Bengal fans to get updated Bengal news, previews of games, funny memes, opinions, and analysis.",False,2022-04-26 23:59:59,"If the Bengals decide to go cornerback at No. 31 and these four players are still on the board, who do you think the Bengals will choose? 
Follow @ TysTakeBengals https://t.co/o435xZh8GM",,Twitter Web App
83,Ken,,,False,2022-04-26 23:59:59,"@nypost Trump's TWITTER ACCOUNT TO BE REINSTATED on this DATE! follow for more details.
https://t.co/gxa8NDummY",,Twitter for Android
84,Carlos Kalbermatten,,,False,2022-04-26 23:59:59,"@laranjeira_ma Btw,
Same as @a11_ventures project ?
Just need to know what your followers think about them before i get some..
Thanks",,Twitter Web App
85,Keystone Speculator,"Laurel Highlands, Pennsylvania",Simple and easy to understand technical analysis and stock chart patterns.,False,2022-04-26 23:59:59,#Coronavirus Chronology Article 75 is out with 11 new charts. https://t.co/fxgaIKHqSA #PeterHotez #MartyMakary #ScottGottliebMD #PierreKory #DrLeanaWen #mtosterholm #drsanjaygupta #ashishkjha #MartinKuldorff #florian_krammer #DrWeil #CDC #WHO #FDA #NIH #RWalensky #Fauci #DrTedros,"['Coronavirus', 'PeterHotez', 'MartyMakary']",Twitter Web App
86,Reylomicrofic Hub ☄️🛸🛰️,A Tiny Library,Writing SW ST stories in single tweets. 🔞 18+. #reylomicrofic #gingerrosevss Mods: @spoonfulofsalad @Eirenare @niennathegrey @lubamoon_n,False,2022-04-26 23:59:59,"@JammyDodgerNYC Ohh I see! So curious to see what you'll do with it 🍿👀

- Eirenare",,Twitter Web App
87,Pusat Maklumat Rakyat Tatau 🇲🇾,"Tatau, Sarawak","Jabatan Penerangan Malaysia, Daerah Tatau.
Tepat dan Bermaklumat",False,2022-04-26 23:59:59,Just posted a photo https://t.co/Ns36z8BdFH,,Instagram
88,Heather “Sugar Birches” B,"Missoula, Montana ","Truth telling conservative atheist. Don’t make assumptions, it doesn’t generally end well for you.",False,2022-04-26 23:59:59,No one should ever be publicly criticized because mean tweets are mean https://t.co/yqm9Gqrmpl,,Twitter for iPhone
89,Sumesh Pillai સુમેશ પિલ્લઇ,"Mumbai, India",Nationalist l Vaccinated l Apolitical l RTs aren't Endorsements,False,2022-04-26 23:59:59,@sanjayp_1 12 sec video...,,Twitter for Android
90,Code FB6,"Sacramento, Ca","Fly as hell, Swagger Right, Brown Skin Poppin' https://t.co/X1rF3MYBu0",False,2022-04-26 23:59:59,This some crazy shit https://t.co/f1Z8hLA66I,,Twitter for iPhone
91,Brandon Cox,"Massachusetts, USA","History Enthusiast, and Blogger",False,2022-04-26 23:59:59,"Yesterday in 1898: The United States Congress declares that a state of war between the U.S. and Spain has existed since April 21, when an American naval blockade of the Spanish colony of Cuba began.
#bctooad #instadaily #history #historyinpictures #onthisday https://t.co/JK1Yid5wQP",,Twitter for Android
92,Kobe Year 💪🏾,the three broomsticks,Match one? [Snapchat: Friisky_bit] #GoodVibesOnly,False,2022-04-26 23:59:59,I swore I thought when I got back from vacation the weather would be better here..,,Twitter for Android
93,DefenestratorOfSouls, | he/him |,TRAP CARD: If a User checks your Bio they hafta give you a dollar,False,2022-04-26 23:59:59,@RitaPanahi @esaagar @redsteeze @ConnorC94096361 @elonmusk Because it's an obvious joke making fun of conservatives like you. And you're proving the point lol.,,Twitter for Android
94,nawdel (🎁📌),"Paris, France",Epic: nawdel #mercinawdel,False,2022-04-26 23:59:59,@Rever1s @CenaBlovebear Done,,Twitter for Android
95,Nasr Al Mawali,,,False,2022-04-26 23:59:59,@fractalwagmi @TinyColonyGame @justinkan Check it mate @SultanBasri3 @SaidNassarr,,Twitter for iPhone
96,Inside the Phillies,"Philadelphia, PA","Covering @Phillies on @FanNation, part of @SInow | @KadeKistner, @philaurdelphia & staff take you inside @MLB & the Phils | #RingtheBell",False,2022-04-26 23:59:59,Alec Bohm collects his 11th RBI of the season on a single to right! Realmuto scores from second and makes it 4-0 Phillies in the fourth.,,Twitter for iPhone
97,🐰,ic GEAROUS,A dainty boy with an ephemeral beauty. ♪,False,2022-04-26 23:59:59,"No Longer Human is not a cheery book, yet its effect is far from a painful wound gratuitously inflicted on the reader.",,"Cheap Bots, Done Quick!"
98,😈💰,"Houston, TX",https://t.co/0F8H1lz2l8 IG: nahdoe_,False,2022-04-26 23:59:59,Cuz got his shit smoked lol,,Twitter for iPhone
99,AB,South Canada,,False,2022-04-26 23:59:59,@smushedveggies It’s in my belly atm 😭,,Twitter for iPhone
100,☪ Tyler Faery.,Nᴀᴛʜᴀɴɪᴇʟ Fᴀᴇʀʏ,Automaticamente tenho crise de ansiedade.,False,2022-04-26 23:59:59,And he's passing by,,Twitter for Android
101,"Ecology 🇺🇸 🌐 (🌲, 🌲)",,"We have nothing to lose but our barbed wire fences

Avid klimate",False,2022-04-26 23:59:59,@anderson46n2 @Cryptopublican @SpeakerPelosi The industrial revolution had very little in the way of immigration controls https://t.co/8Ox4jQs8ev,,Twitter Web App
102,Not Donovan’s Burner,,#TakeNote,False,2022-04-26 23:59:59,"@UtahJazzyman Oh I remember, it was bad 😂 but we did have Favors and Jae mucking it up even more to be fair. I think Rubio makes Rudy better and Donovan slightly better than Conley has imo. 

But I agree with a long SG next to Don 100%",,Twitter for iPhone
103,"dutchie, the muffin man","Melbourne, Australia","dutchie, well meaning dickhead. Free Palestine 🇵🇸

he/him",False,2022-04-26 23:59:59,@binchbus Hope you feel better soon 🙏🙏🙏,,Twitter Web App
104,tenpu,somewhere,🇵🇭 | @PlayVALORANT tenpu#clap | https://t.co/5Kcq94CQU9 | Radiant #30APAC Peak,False,2022-04-26 23:59:59,@Shieeshxz i even tried,,Twitter for iPhone
105,S,,Spiritually I am always screaming about Donghun | Routinely trusfrated | she/her | 30s | 🇮🇷🇺🇸🏳️‍🌈,False,2022-04-26 23:59:59,@scissorghost @notpammie @fictionalmissp Just gonna go cry at the wall for bit. It’s fine. https://t.co/jqt2RR9s35,,Tweetbot for iΟS
